Unnamed: 0,ID,Long,Lat,Country,Island,pop,REGION,geometry,id,cluster,Region
1032,62076.0,129.543442,33.487343,Japan,Azuchi-oshima,1603.0,NORTHWEST PACIFIC OCEAN,POINT (129.543442 33.487343),1032,84,APAC
1033,62088.0,126.553855,33.384312,South Korea,Tamra,601552.0,NORTHWEST PACIFIC OCEAN,POINT (126.553855 33.384312),1033,84,APAC
1034,62138.0,132.222422,33.795242,Japan,Heigun-to,439.0,NORTHWEST PACIFIC OCEAN,POINT (132.222422 33.795242),1034,87,APAC
1035,62151.0,132.076298,33.822252,Japan,Naga-shima,995.0,NORTHWEST PACIFIC OCEAN,POINT (132.076298 33.822252),1035,87,APAC
1036,62155.0,129.718024,33.785622,Japan,Iki-shima,25517.0,NORTHWEST PACIFIC OCEAN,POINT (129.718024 33.785622),1036,84,APAC
1037,62171.0,139.603227,33.874735,Japan,Mikura-jima,266.0,NORTHWEST PACIFIC OCEAN,POINT (139.603227 33.874735),1037,88,APAC
1038,62207.0,132.278727,33.913849,Japan,Yashiro-jima,14868.0,NORTHWEST PACIFIC OCEAN,POINT (132.278727 33.913849),1038,87,APAC
1039,62228.0,131.839953,33.954084,Japan,Kasado-shima,655.0,NORTHWEST PACIFIC OCEAN,POINT (131.839953 33.954084),1039,87,APAC
1040,62250.0,132.617818,33.974652,Japan,Naka-jima,2743.0,NORTHWEST PACIFIC OCEAN,POINT (132.617818 33.974652),1040,87,APAC
1041,62316.0,139.521121,34.084866,Japan,Miyake-jima,2155.0,NORTHWEST PACIFIC OCEAN,POINT (139.521121 34.084866),1041,88,APAC
1042,62363.0,126.547529,34.152334,South Korea,Hokitu To,640.0,NORTHWEST PACIFIC OCEAN,POINT (126.547529 34.152334),1042,84,APAC
1043,62383.0,133.052626,34.155583,Japan,O-shima,5668.0,NORTHWEST PACIFIC OCEAN,POINT (133.052626 34.155583),1043,87,APAC
1044,62384.0,132.833173,34.172078,Japan,Osakishimo-shima,5181.0,NORTHWEST PACIFIC OCEAN,POINT (132.833173 34.172078),1044,87,APAC
1045,62397.0,126.656193,34.155821,South Korea,Shoan-to,1407.0,NORTHWEST PACIFIC OCEAN,POINT (126.656193 34.155821),1045,84,APAC
1046,62404.0,132.726774,34.185092,Japan,Kamikamagari-shima,5203.0,NORTHWEST PACIFIC OCEAN,POINT (132.726774 34.185092),1046,87,APAC
1047,62421.0,126.887694,34.181177,South Korea,Seizan-to,1939.0,NORTHWEST PACIFIC OCEAN,POINT (126.887694 34.181177),1047,84,APAC
1048,62447.0,126.584637,34.203391,South Korea,Roka-to,7830.0,NORTHWEST PACIFIC OCEAN,POINT (126.584637 34.203391),1048,84,APAC
1049,62455.0,133.093435,34.21522,Japan,Hakata-shima,5323.0,NORTHWEST PACIFIC OCEAN,POINT (133.093435 34.21522),1049,87,APAC
1050,62459.0,139.147638,34.214633,Japan,Kozu-shima,1611.0,NORTHWEST PACIFIC OCEAN,POINT (139.147638 34.214633),1050,88,APAC
1051,62528.0,132.891937,34.237907,Japan,Osakikami-jima,6583.0,NORTHWEST PACIFIC OCEAN,POINT (132.891937 34.237907),1051,87,APAC
1052,62550.0,132.44867,34.218984,Japan,Nomi-jima,22316.0,NORTHWEST PACIFIC OCEAN,POINT (132.44867 34.218984),1052,87,APAC
1053,62557.0,133.007759,34.242662,Japan,Omi-shima,5063.0,NORTHWEST PACIFIC OCEAN,POINT (133.007759 34.242662),1053,87,APAC
1054,62582.0,132.306351,34.271061,Japan,Itsuku-shima,2321.0,NORTHWEST PACIFIC OCEAN,POINT (132.306351 34.271061),1054,87,APAC
1055,62592.0,133.106585,34.288156,Japan,Ikuchi-shima,7334.0,NORTHWEST PACIFIC OCEAN,POINT (133.106585 34.288156),1055,87,APAC
1056,62598.0,126.056195,34.295373,South Korea,Ka-Tyo To,1055.0,NORTHWEST PACIFIC OCEAN,POINT (126.056195 34.295373),1056,84,APAC
1057,62632.0,126.983265,34.323222,South Korea,Seijitsu-to,401.0,NORTHWEST PACIFIC OCEAN,POINT (126.983265 34.323222),1057,84,APAC
1058,62656.0,126.83884,34.331117,South Korea,Mandarin Island,2271.0,NORTHWEST PACIFIC OCEAN,POINT (126.83884 34.331117),1058,84,APAC
1059,62657.0,133.172929,34.319652,Japan,Inno-shima,25224.0,NORTHWEST PACIFIC OCEAN,POINT (133.172929 34.319652),1059,87,APAC
1060,62678.0,133.301113,34.35412,Japan,Ta-shima,1911.0,NORTHWEST PACIFIC OCEAN,POINT (133.301113 34.35412),1060,87,APAC
1061,62691.0,127.044018,34.349904,South Korea,Douglas Island,752.0,NORTHWEST PACIFIC OCEAN,POINT (127.044018 34.349904),1061,84,APAC
1062,62730.0,133.708191,34.373364,Japan,Hiro-shima,201.0,NORTHWEST PACIFIC OCEAN,POINT (133.708191 34.373364),1062,87,APAC
1063,62795.0,139.26642,34.377163,Japan,Nii-jima,1444.0,NORTHWEST PACIFIC OCEAN,POINT (139.26642 34.377163),1063,88,APAC
1064,62811.0,131.209823,34.418771,Japan,Omi-shima,1540.0,NORTHWEST PACIFIC OCEAN,POINT (131.209823 34.418771),1064,87,APAC
1065,62905.0,134.074301,34.480763,Japan,Te-shima,885.0,NORTHWEST PACIFIC OCEAN,POINT (134.074301 34.480763),1065,87,APAC
1066,62969.0,127.750562,34.52195,South Korea,Kommo To,1674.0,NORTHWEST PACIFIC OCEAN,POINT (127.750562 34.52195),1066,84,APAC
1067,62983.0,134.270328,34.499653,Japan,Shodo-shima,25122.0,NORTHWEST PACIFIC OCEAN,POINT (134.270328 34.499653),1067,87,APAC
1068,62991.0,126.062434,34.550026,South Korea,Kadai-to,399.0,NORTHWEST PACIFIC OCEAN,POINT (126.062434 34.550026),1068,84,APAC
1069,63060.0,134.838277,34.362961,Japan,Awaji-shima,133755.0,NORTHWEST PACIFIC OCEAN,POINT (134.838277 34.362961),1069,87,APAC
1070,63089.0,126.079365,34.604706,South Korea,Jotaito,399.0,NORTHWEST PACIFIC OCEAN,POINT (126.079365 34.604706),1070,84,APAC
1071,63091.0,125.837014,34.611355,South Korea,Ui To,296.0,NORTHWEST PACIFIC OCEAN,POINT (125.837014 34.611355),1071,84,APAC
1072,63099.0,126.033092,34.596443,South Korea,Hai-do,1898.0,NORTHWEST PACIFIC OCEAN,POINT (126.033092 34.596443),1072,84,APAC
1073,63125.0,128.256115,34.633545,South Korea,Yokchi-som,1134.0,NORTHWEST PACIFIC OCEAN,POINT (128.256115 34.633545),1073,84,APAC
1074,63231.0,125.417584,34.665998,South Korea,Daiekokusan-to,338.0,NORTHWEST PACIFIC OCEAN,POINT (125.417584 34.665998),1074,84,APAC
1075,63253.0,129.326482,34.408713,Japan,Okino-shima,30211.0,NORTHWEST PACIFIC OCEAN,POINT (129.326482 34.408713),1075,84,APAC
1076,63309.0,134.307608,34.71596,Japan,Kakui-jima,100.0,NORTHWEST PACIFIC OCEAN,POINT (134.307608 34.71596),1076,87,APAC
1077,63330.0,125.959055,34.692485,South Korea,Toso-to,2296.0,NORTHWEST PACIFIC OCEAN,POINT (125.959055 34.692485),1077,84,APAC
1078,63399.0,126.129676,34.738789,South Korea,Anjwa-do,2130.0,NORTHWEST PACIFIC OCEAN,POINT (126.129676 34.738789),1078,84,APAC
1079,63448.0,126.135763,34.783784,South Korea,Hakkin-to,1907.0,NORTHWEST PACIFIC OCEAN,POINT (126.135763 34.783784),1079,84,APAC
1080,63449.0,139.398777,34.737398,Japan,O-shima,7134.0,NORTHWEST PACIFIC OCEAN,POINT (139.398777 34.737398),1080,88,APAC
1081,63458.0,125.935738,34.761173,South Korea,Pogum-do,3337.0,NORTHWEST PACIFIC OCEAN,POINT (125.935738 34.761173),1081,84,APAC
1082,63553.0,126.109308,34.841696,South Korea,South Twin,1079.0,NORTHWEST PACIFIC OCEAN,POINT (126.109308 34.841696),1082,84,APAC
1083,63632.0,126.04413,34.888175,South Korea,Tyaun To,7572.0,NORTHWEST PACIFIC OCEAN,POINT (126.04413 34.888175),1083,84,APAC
1084,63644.0,127.927315,34.809165,South Korea,Nankai-to,40050.0,NORTHWEST PACIFIC OCEAN,POINT (127.927315 34.809165),1084,84,APAC
1085,63718.0,126.135273,35.009258,South Korea,Ujon To,425.0,NORTHWEST PACIFIC OCEAN,POINT (126.135273 35.009258),1085,84,APAC
1086,63728.0,128.625855,34.866473,South Korea,Kyosai-to,241237.0,NORTHWEST PACIFIC OCEAN,POINT (128.625855 34.866473),1086,84,APAC
1087,63828.0,126.089709,35.090957,South Korea,Jinshi,571.0,NORTHWEST PACIFIC OCEAN,POINT (126.089709 35.090957),1087,84,APAC
1088,63981.0,133.031037,36.014886,Japan,Chiburi-shima,600.0,NORTHWEST PACIFIC OCEAN,POINT (133.031037 36.014886),1088,89,APAC
1089,63994.0,133.098224,36.083692,Japan,Nakano-shima,1727.0,NORTHWEST PACIFIC OCEAN,POINT (133.098224 36.083692),1089,89,APAC
1090,64000.0,133.015719,36.096525,Japan,Nishino-shima,2915.0,NORTHWEST PACIFIC OCEAN,POINT (133.015719 36.096525),1090,89,APAC
1091,64058.0,133.279261,36.251121,Japan,Dogo,14248.0,NORTHWEST PACIFIC OCEAN,POINT (133.279261 36.251121),1091,89,APAC
1092,64237.0,136.982916,37.130275,Japan,Nakano-shima,2312.0,NORTHWEST PACIFIC OCEAN,POINT (136.982916 37.130275),1092,-1,APAC
1093,64268.0,126.12011,37.23636,South Korea,Tokuseki-to,472.0,NORTHWEST PACIFIC OCEAN,POINT (126.12011 37.23636),1093,-1,APAC
1094,64315.0,130.861155,37.502419,Japan,Utsuryo-to,6099.0,NORTHWEST PACIFIC OCEAN,POINT (130.861155 37.502419),1094,-1,APAC
1095,64375.0,126.325618,37.697132,South Korea,Sekimo-to,1274.0,NORTHWEST PACIFIC OCEAN,POINT (126.325618 37.697132),1095,-1,APAC
1096,64416.0,124.699865,37.824466,North Korea,Daisei To,139.0,NORTHWEST PACIFIC OCEAN,POINT (124.699865 37.824466),1096,90,APAC
1097,64432.0,124.673388,37.953935,North Korea,Pakunyon To,16314.0,NORTHWEST PACIFIC OCEAN,POINT (124.673388 37.953935),1097,90,APAC
1098,64434.0,120.727756,37.944026,China,Nanchangshan Dao,15959.0,NORTHWEST PACIFIC OCEAN,POINT (120.727756 37.944026),1098,-1,APAC
1099,64454.0,141.568819,38.292899,Japan,Kinkazan-to,63.0,NORTHWEST PACIFIC OCEAN,POINT (141.568819 38.292899),1099,-1,APAC
1100,64462.0,138.390158,38.044467,Japan,Sadoga-shima,56317.0,NORTHWEST PACIFIC OCEAN,POINT (138.390158 38.044467),1100,-1,APAC
1101,64503.0,124.837395,38.529308,North Korea,Ch'o-do,10194.0,NORTHWEST PACIFIC OCEAN,POINT (124.837395 38.529308),1101,90,APAC
1102,64591.0,122.352674,39.177394,China,Guanglu Dao,7813.0,NORTHWEST PACIFIC OCEAN,POINT (122.352674 39.177394),1102,91,APAC
1103,64606.0,122.693906,39.230917,China,Xiaochangshan Dao,4705.0,NORTHWEST PACIFIC OCEAN,POINT (122.693906 39.230917),1103,91,APAC
1104,64633.0,122.584385,39.278753,China,Dachangshan Dao,16491.0,NORTHWEST PACIFIC OCEAN,POINT (122.584385 39.278753),1104,91,APAC
1105,64754.0,122.987302,39.525394,China,Shicheng Dao,16573.0,NORTHWEST PACIFIC OCEAN,POINT (122.987302 39.525394),1105,91,APAC
1106,64869.0,139.473362,42.155913,Japan,Okushiri-to,2421.0,NORTHWEST PACIFIC OCEAN,POINT (139.473362 42.155913),1106,-1,APAC
1107,64900.0,127.730864,-3.21077,Indonesia,Pulau Kelang,4829.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (127.730864 -3.21077),1107,92,APAC
1108,64965.0,122.494509,-3.073277,Indonesia,,934.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (122.494509 -3.073277),1108,93,APAC
1109,64967.0,126.635913,-3.427877,Indonesia,Pulau Buru,150448.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (126.635913 -3.427877),1109,92,APAC
1110,64978.0,133.776481,-3.078512,Indonesia,Freterenusu,137.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.776481 -3.078512),1110,94,APAC
1111,64993.0,152.598744,-3.120609,Papua New Guinea,Lihir Island,14527.0,SOUTHWEST PACIFIC OCEAN,POINT (152.598744 -3.120609),1111,95,APAC
1112,65009.0,122.407507,-3.043393,Indonesia,Pulau Paku,1288.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (122.407507 -3.043393),1112,93,APAC
1113,65026.0,116.154083,-3.003934,Indonesia,,55.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (116.154083 -3.003934),1113,96,APAC
1114,65055.0,135.747412,-2.955242,Indonesia,Pulau Utaina,253.0,SOUTHWEST PACIFIC OCEAN,POINT (135.747412 -2.955242),1114,94,APAC
1115,65068.0,127.922454,-2.982165,Indonesia,Pulau Boano,8800.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (127.922454 -2.982165),1115,92,APAC
1116,65069.0,135.70368,-2.927617,Indonesia,Pulau Nutorutomorja,448.0,SOUTHWEST PACIFIC OCEAN,POINT (135.70368 -2.927617),1116,94,APAC
1117,65072.0,150.877453,-2.950026,Papua New Guinea,Dyaul Island,1779.0,SOUTHWEST PACIFIC OCEAN,POINT (150.877453 -2.950026),1117,97,APAC
1118,65077.0,106.8175,-2.963562,Indonesia,Pulau Lepar,9072.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (106.8175 -2.963562),1118,98,APAC
1119,65112.0,107.42255,-2.879405,Indonesia,Pulau Mendanau,338.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (107.42255 -2.879405),1119,98,APAC
1120,65116.0,107.059997,-2.871778,Indonesia,Pulau Liat,1597.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (107.059997 -2.871778),1120,98,APAC
1121,65125.0,100.328594,-3.028067,Indonesia,Pulau Pagai Selatan,13489.0,INDIAN OCEAN,POINT (100.328594 -3.028067),1121,99,APAC
1122,65132.0,129.460712,-3.201377,Indonesia,Pulau Campedak,518957.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (129.460712 -3.201377),1122,92,APAC
1123,65160.0,150.66852,-2.730408,Papua New Guinea,Baudisson Island,955.0,SOUTHWEST PACIFIC OCEAN,POINT (150.66852 -2.730408),1123,97,APAC
1124,65176.0,134.830905,-2.702957,Indonesia,Angra Meos,71.0,SOUTHWEST PACIFIC OCEAN,POINT (134.830905 -2.702957),1124,94,APAC
1125,65181.0,150.708873,-2.699984,Papua New Guinea,Manne Island,218.0,SOUTHWEST PACIFIC OCEAN,POINT (150.708873 -2.699984),1125,97,APAC
1126,65186.0,110.094765,-2.722306,Indonesia,Pulau Bawal,365.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (110.094765 -2.722306),1126,103,APAC
1127,65202.0,150.570006,-2.690314,Papua New Guinea,Selapiu Island,144.0,SOUTHWEST PACIFIC OCEAN,POINT (150.570006 -2.690314),1127,97,APAC
1128,65252.0,132.477785,-2.646427,Indonesia,Pulau Ogar,97.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (132.477785 -2.646427),1128,94,APAC
1129,65275.0,150.594777,-2.632503,Papua New Guinea,Bangatang Island,114.0,SOUTHWEST PACIFIC OCEAN,POINT (150.594777 -2.632503),1129,97,APAC
1130,65287.0,133.514872,-2.617791,Indonesia,,133.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.514872 -2.617791),1130,94,APAC
1131,65288.0,151.985086,-2.630709,Papua New Guinea,Simberi Island,1794.0,SOUTHWEST PACIFIC OCEAN,POINT (151.985086 -2.630709),1131,95,APAC
1132,65292.0,133.395684,-2.621274,Indonesia,,105.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.395684 -2.621274),1132,94,APAC
1133,65304.0,133.412765,-2.595961,Indonesia,,182.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.412765 -2.595961),1133,94,APAC
1134,65315.0,133.744114,-2.602938,Indonesia,,907.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.744114 -2.602938),1134,94,APAC
1135,65323.0,107.907084,-2.886896,Indonesia,Pulau Belitung,312296.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (107.907084 -2.886896),1135,98,APAC
1136,65324.0,134.382335,-2.547592,Indonesia,Pulau Yop,242.0,SOUTHWEST PACIFIC OCEAN,POINT (134.382335 -2.547592),1136,94,APAC
1137,65325.0,133.539188,-2.561586,Indonesia,,443.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.539188 -2.561586),1137,94,APAC
1138,65326.0,133.78558,-2.561308,Indonesia,,322.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.78558 -2.561308),1138,94,APAC
1139,65327.0,147.273592,-2.548093,Papua New Guinea,Baluan Island,359.0,SOUTHWEST PACIFIC OCEAN,POINT (147.273592 -2.548093),1139,100,APAC
1140,65329.0,133.484332,-2.580546,Indonesia,,921.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.484332 -2.580546),1140,94,APAC
1141,65330.0,100.079461,-2.697147,Indonesia,Pulau Pagai Utara,11212.0,INDIAN OCEAN,POINT (100.079461 -2.697147),1141,99,APAC
1142,65332.0,133.721243,-2.527623,Indonesia,,237.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.721243 -2.527623),1142,94,APAC
1143,65336.0,133.650707,-2.516678,Indonesia,Pulau Amutu Kecil,89.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.650707 -2.516678),1143,94,APAC
1144,65343.0,150.520307,-2.520736,Papua New Guinea,Kawulikiau Island,1394.0,SOUTHWEST PACIFIC OCEAN,POINT (150.520307 -2.520736),1144,97,APAC
1145,65376.0,133.554476,-2.46991,Indonesia,Pulau Amutu Besar,804.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.554476 -2.46991),1145,94,APAC
1146,65381.0,133.340109,-2.452032,Indonesia,Pulau Asap,175.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.340109 -2.452032),1146,94,APAC
1147,65407.0,150.233483,-2.53034,Papua New Guinea,New Hanover,10611.0,SOUTHWEST PACIFIC OCEAN,POINT (150.233483 -2.53034),1147,97,APAC
1148,65415.0,147.341662,-2.386528,Papua New Guinea,Lou Island,1122.0,SOUTHWEST PACIFIC OCEAN,POINT (147.341662 -2.386528),1148,100,APAC
1149,65433.0,134.552027,-2.380495,Indonesia,Pulau Roon,540.0,SOUTHWEST PACIFIC OCEAN,POINT (134.552027 -2.380495),1149,94,APAC
1150,65441.0,133.902153,-2.286062,Indonesia,Maniai,139.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.902153 -2.286062),1150,94,APAC
1151,65454.0,147.804858,-2.310163,Papua New Guinea,Rambutyo Island,1994.0,SOUTHWEST PACIFIC OCEAN,POINT (147.804858 -2.310163),1151,100,APAC
1152,65477.0,133.725165,-2.23816,Indonesia,,164.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.725165 -2.23816),1152,94,APAC
1153,65510.0,133.913916,-2.232246,Indonesia,,376.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.913916 -2.232246),1153,94,APAC
1154,65511.0,133.837618,-2.242649,Indonesia,,320.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.837618 -2.242649),1154,94,APAC
1155,65517.0,133.719617,-2.204605,Indonesia,,282.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.719617 -2.204605),1155,94,APAC
1156,65545.0,133.814369,-2.175081,Indonesia,,389.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.814369 -2.175081),1156,94,APAC
1157,65558.0,133.90539,-2.152622,Indonesia,,132.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.90539 -2.152622),1157,94,APAC
1158,65598.0,116.448624,-2.157306,Indonesia,,1111.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (116.448624 -2.157306),1158,96,APAC
1159,65605.0,133.891747,-2.120575,Indonesia,,83.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.891747 -2.120575),1159,94,APAC
1160,65612.0,133.855571,-2.11927,Indonesia,,130.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (133.855571 -2.11927),1160,94,APAC
1161,65700.0,99.669738,-2.199665,Indonesia,Pulau Sipura,16939.0,INDIAN OCEAN,POINT (99.669738 -2.199665),1161,99,APAC
1162,65713.0,123.86918,-2.051529,Indonesia,Pulau Mbuangmbuang,1490.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (123.86918 -2.051529),1162,93,APAC
1163,65714.0,124.38524,-2.043175,Indonesia,Pulau Kano,119.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (124.38524 -2.043175),1163,93,APAC
1164,65718.0,123.769237,-2.031861,Indonesia,Pulau Tongo,221.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (123.769237 -2.031861),1164,93,APAC
1165,65720.0,147.759918,-2.050032,Papua New Guinea,Tong Island,367.0,SOUTHWEST PACIFIC OCEAN,POINT (147.759918 -2.050032),1165,100,APAC
1166,65731.0,134.365964,-2.071292,Indonesia,Meos Waar,132.0,SOUTHWEST PACIFIC OCEAN,POINT (134.365964 -2.071292),1166,94,APAC
1167,65762.0,125.955756,-2.211293,Indonesia,Pulau Sanana,10839.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (125.955756 -2.211293),1167,101,APAC
1168,65763.0,147.389786,-2.045539,Papua New Guinea,Los Negros Island,5717.0,SOUTHWEST PACIFIC OCEAN,POINT (147.389786 -2.045539),1168,100,APAC
1169,65798.0,146.912301,-2.088798,Papua New Guinea,Manus Island,27412.0,SOUTHWEST PACIFIC OCEAN,POINT (146.912301 -2.088798),1169,100,APAC
1170,65858.0,136.347495,-1.931203,Indonesia,Pulau Ambai,1153.0,SOUTHWEST PACIFIC OCEAN,POINT (136.347495 -1.931203),1170,102,APAC
1171,65866.0,123.719507,-1.936403,Indonesia,Pulau Molilis,831.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (123.719507 -1.936403),1171,93,APAC
1172,65880.0,136.285258,-1.911634,Indonesia,Pulau Saweru,474.0,SOUTHWEST PACIFIC OCEAN,POINT (136.285258 -1.911634),1172,102,APAC
1173,65887.0,123.813532,-1.957625,Indonesia,Pulau Bokan,3229.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (123.813532 -1.957625),1173,93,APAC
1174,65891.0,137.202746,-1.907329,Indonesia,,518.0,SOUTHWEST PACIFIC OCEAN,POINT (137.202746 -1.907329),1174,102,APAC
1175,65907.0,131.953057,-1.883737,Indonesia,,202.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (131.953057 -1.883737),1175,94,APAC
1176,65915.0,137.011865,-1.846495,Indonesia,Pulau Kaipuri,156.0,SOUTHWEST PACIFIC OCEAN,POINT (137.011865 -1.846495),1176,102,APAC
1177,65922.0,124.01352,-1.85265,Indonesia,Pulau Timpaus,265.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (124.01352 -1.85265),1177,93,APAC
1178,65924.0,137.174228,-1.84642,Indonesia,,332.0,SOUTHWEST PACIFIC OCEAN,POINT (137.174228 -1.84642),1178,102,APAC
1179,65929.0,126.430905,-1.82258,Indonesia,Pulau Lifumatola,79.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (126.430905 -1.82258),1179,101,APAC
1180,65936.0,137.303241,-1.809053,Indonesia,,137.0,SOUTHWEST PACIFIC OCEAN,POINT (137.303241 -1.809053),1180,102,APAC
1181,65945.0,125.776664,-1.859624,Indonesia,Pulau Mangole,5915.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (125.776664 -1.859624),1181,101,APAC
1182,65949.0,137.128927,-1.840475,Indonesia,,1003.0,SOUTHWEST PACIFIC OCEAN,POINT (137.128927 -1.840475),1182,102,APAC
1183,65959.0,123.097006,-1.842022,Indonesia,Pulau Bangkurung,929.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (123.097006 -1.842022),1183,93,APAC
1184,65984.0,134.184508,-1.8391,Indonesia,Pulau Rumberpon,438.0,SOUTHWEST PACIFIC OCEAN,POINT (134.184508 -1.8391),1184,94,APAC
1185,65997.0,142.850367,-1.737918,Papua New Guinea,Wuvulu Island,370.0,SOUTHWEST PACIFIC OCEAN,POINT (142.850367 -1.737918),1185,-1,APAC
1186,66024.0,108.731336,-1.712654,Indonesia,Pulau Serutu,80.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (108.731336 -1.712654),1186,103,APAC
1187,66028.0,137.328005,-1.765931,Indonesia,,1519.0,SOUTHWEST PACIFIC OCEAN,POINT (137.328005 -1.765931),1187,102,APAC
1188,66050.0,123.330573,-1.732869,Indonesia,Pulau Labobo,1109.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (123.330573 -1.732869),1188,93,APAC
1189,66051.0,130.131232,-1.878304,Indonesia,Pulau Misool,28113.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (130.131232 -1.878304),1189,94,APAC
1190,66067.0,149.926493,-1.667409,Papua New Guinea,Sanilu,2416.0,SOUTHWEST PACIFIC OCEAN,POINT (149.926493 -1.667409),1190,97,APAC
1191,66082.0,124.748042,-1.816952,Indonesia,Pulau Taliabu,11883.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (124.748042 -1.816952),1191,93,APAC
1192,66087.0,149.975686,-1.663443,Papua New Guinea,Emirau Island,2416.0,SOUTHWEST PACIFIC OCEAN,POINT (149.975686 -1.663443),1192,97,APAC
1193,66096.0,128.33247,-1.632993,Indonesia,Pulai Tobalai,75.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (128.33247 -1.632993),1193,92,APAC
1194,66098.0,136.204587,-1.752036,Indonesia,Pulau Sorenarwa,73772.0,SOUTHWEST PACIFIC OCEAN,POINT (136.204587 -1.752036),1194,102,APAC
1195,66107.0,138.727496,-1.605206,Indonesia,Pulau Liki,86.0,SOUTHWEST PACIFIC OCEAN,POINT (138.727496 -1.605206),1195,-1,APAC
1196,66138.0,108.892022,-1.60801,Indonesia,Pulau Karimata,421.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (108.892022 -1.60801),1196,103,APAC
1197,66171.0,105.987384,-2.253076,Indonesia,Pulau Bangka,1135736.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (105.987384 -2.253076),1197,98,APAC
1198,66200.0,123.539174,-1.624445,Indonesia,Pulau Banggai,24457.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (123.539174 -1.624445),1198,93,APAC
1199,66235.0,131.668358,-1.487699,Indonesia,,613.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (131.668358 -1.487699),1199,94,APAC
