island_id,region,ideal_class,baseline_class,climate_class
52328,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
85095,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
68715,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
68716,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68717,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
68726,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
68727,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
11386,SCA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
85118,SPO,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
85119,SPO,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68736,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
85123,SPO,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68740,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
52365,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68749,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
85139,SPO,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68756,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
52374,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68761,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
68763,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
68765,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
60574,EAS,High Affordable\nLow Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
76959,NZ,High Affordable\nLow Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
52388,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68775,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
68777,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
68784,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
52414,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68813,SEA,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
68818,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
68833,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
68836,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
52453,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68842,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
68845,SEA,Low Affordable\nHigh Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
68846,SEA,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
60658,NPO,High Affordable\nLow Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
60661,EAS,High Affordable\nLow Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
52470,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52473,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52482,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
60681,EAS,High Affordable\nLow Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
52500,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
60697,EAS,High Affordable\nLow Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
68890,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
52507,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
60715,EAS,High Affordable\nLow Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
60717,EAS,High Affordable\nLow Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
68912,SEA,Low Affordable\nHigh Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
52550,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
60742,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
52553,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52560,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68965,SEA,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
52582,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68969,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
68970,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
52590,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68983,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
52603,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52604,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52606,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
68999,SEA,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
60822,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69015,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
60824,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69017,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
60826,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
60838,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
52648,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
60839,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69043,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
60853,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69056,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
69060,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69065,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
60881,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
52692,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
11734,NPO,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69078,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
69080,SEA,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
52698,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52700,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69085,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
52707,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52711,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52728,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
60926,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
52742,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52746,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52747,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69132,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
52760,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nHigh Cost
60954,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
52772,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
77353,SPO,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69176,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
52802,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
11844,SCA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nHigh Cost
52805,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
11852,NPO,High Affordable\nLow Cost,High Affordable\nHigh Cost,High Affordable\nLow Cost
52815,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52817,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
77398,SPO,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69207,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
69232,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
69266,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
52909,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69310,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
52927,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69317,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
52943,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52947,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69333,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
69334,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
52957,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52962,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
52963,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
12014,SCA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69363,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61175,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69370,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
69379,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69380,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
69381,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
52999,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
53002,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69390,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69392,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
69396,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61207,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nLow Cost
69401,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
69403,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69416,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69420,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
53037,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
61231,EAS,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69425,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
53048,MED,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69435,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61244,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61246,EAS,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
53063,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
53065,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
53083,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
61277,EAS,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69470,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69471,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
53091,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
53100,MED,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
53107,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nHigh Cost
53108,MED,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69495,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69500,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61314,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61315,EAS,High Affordable\nHigh Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69506,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
53129,MED,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69514,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69520,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
77720,SPO,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
61340,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nLow Cost
53153,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nHigh Cost
61354,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nLow Cost
53169,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nHigh Cost
61361,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nLow Cost
61362,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nLow Cost
53172,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69555,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69561,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
77754,SPO,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69567,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
53185,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
53195,MED,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
53200,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
53207,MED,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
53223,MED,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61419,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nLow Cost
61420,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nLow Cost
53229,MED,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
53236,MED,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69628,SEA,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61439,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nLow Cost
53252,MED,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
53257,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
53264,MED,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69648,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
69653,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69654,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61466,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61469,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nLow Cost
69663,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61473,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69679,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
77874,SPO,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69683,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
53324,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
53330,MED,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
53331,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69717,SEA,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69726,SEA,Low Affordable\nHigh Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69735,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69754,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69755,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
53385,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69771,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
53387,MED,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
61577,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61593,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61595,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61612,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69833,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69834,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61650,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61659,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61660,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69867,SEA,Low Affordable\nHigh Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61692,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61699,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69891,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
69900,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
69912,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
61732,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61754,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
69948,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61785,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
78173,SPO,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61800,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
78193,SPO,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
70020,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70025,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61854,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
70055,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70064,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70078,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
78270,SPO,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
53698,MDG,Low Affordable\nLow Cost,Low Affordable\nHigh Cost,Low Affordable\nLow Cost
78279,SPO,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61896,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
78286,SPO,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70096,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
78290,SPO,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70101,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61919,EAS,High Affordable\nLow Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
61924,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
70129,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
78334,NAU,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
70143,SEA,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
78337,SPO,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70159,SEA,Low Affordable\nHigh Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
61972,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
70186,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70208,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
62018,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
53829,MDG,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70217,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
70224,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
70228,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70229,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
62045,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
70237,SEA,Low Affordable\nHigh Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
62048,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
70238,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
62058,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
62068,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
70265,SEA,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
62076,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
62088,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
70299,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
78498,SPO,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
78504,SPO,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70318,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70322,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
62138,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
78526,SPO,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
62151,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
62155,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
62171,EAS,High Affordable\nLow Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
70379,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
62207,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
70418,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
62228,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
54042,MDG,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost,Low Affordable\nHigh Cost
70435,SEA,High Affordable\nLow Cost,High Affordable\nLow Cost,High Affordable\nLow Cost
62250,EAS,High Affordable\nHigh Cost,High Affordable\nHigh Cost,High Affordable\nHigh Cost
70443,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70446,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
78645,SPO,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
54071,MDG,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
70456,SEA,Low Affordable\nLow Cost,Low Affordable\nLow Cost,Low Affordable\nLow Cost
